# time	cmd_angle	cmd_speed	odom_v	odom_w	R_odom	imu_yaw_rate	R_imu	imu_ax	imu_ay
1779640188.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1420.974	 +0.0231	 -3.2262
1779640188.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1325.643	 +0.0344	 -3.2538
1779640188.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1293.496	 +0.0226	 -3.2329
1779640188.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1243.197	 +0.0174	 -3.2675
1779640188.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1256.145	 +0.0263	 -3.2242
1779640189.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1285.355	 +0.0196	 -3.2326
1779640189.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1345.236	 +0.0192	 -3.2538
1779640189.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1355.765	 +0.0219	 -3.2579
1779640189.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1307.427	 +0.0173	 -3.2351
1779640189.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0041	 +1205.854	 +0.0183	 -3.2682
1779640189.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1303.814	 +0.0158	 -3.2625
1779640189.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1532.549	 +0.0340	 -3.2631
1779640189.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1163.609	 +0.0190	 -3.2329
1779640189.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1493.727	 +0.0238	 -3.2658
1779640189.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1838.563	 +0.0170	 -3.2235
1779640190.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1781.067	 +0.0255	 -3.2579
1779640190.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1375.365	 +0.0198	 -3.2688
1779640190.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1161.842	 +0.0220	 -3.2219
1779640190.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1637.481	 +0.0202	 -3.2684
1779640190.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0028	 -1786.517	 +0.0253	 -3.2263
1779640190.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1599.306	 +0.0181	 -3.2700
1779640190.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1722.672	 +0.0231	 -3.2225
1779640190.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1292.086	 +0.0302	 -3.2206
1779640190.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1844.936	 +0.0176	 -3.2296
1779640190.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1299.450	 +0.0236	 -3.2566
1779640191.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1726.740	 +0.0173	 -3.2303
1779640191.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1323.840	 +0.0201	 -3.2534
1779640191.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1278.380	 +0.0219	 -3.2207
1779640191.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1335.910	 +0.0307	 -3.2504
1779640191.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1740.235	 +0.0193	 -3.2263
1779640191.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1424.164	 +0.0332	 -3.2335
1779640191.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1245.144	 +0.0277	 -3.2168
1779640191.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1285.181	 +0.0225	 -3.2502
1779640191.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1271.120	 +0.0272	 -3.2273
1779640191.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1844.391	 +0.0307	 -3.2596
1779640192.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1125.167	 +0.0276	 -3.2182
1779640192.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1622.560	 +0.0180	 -3.2224
1779640192.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1659.819	 +0.0168	 -3.2303
1779640192.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2053.073	 +0.0198	 -3.2611
1779640192.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0045	 -1116.852	 +0.0250	 -3.2213
1779640192.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1159.604	 +0.0193	 -3.2188
1779640192.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0041	 +1207.191	 +0.0267	 -3.2602
1779640192.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1637.427	 +0.0156	 -3.2234
1779640192.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2047.634	 +0.0289	 -3.2642
1779640192.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1166.972	 +0.0204	 -3.2258
1779640193.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1704.454	 +0.0227	 -3.2163
1779640193.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0025	 +1998.361	 +0.0272	 -3.2553
1779640193.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0045	 -1120.713	 +0.0231	 -3.2317
1779640193.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0042	 -1181.168	 +0.0295	 -3.2224
1779640193.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1326.249	 +0.0178	 -3.2257
1779640193.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1260.502	 +0.0247	 -3.2344
1779640193.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1387.611	 +0.0166	 -3.2694
1779640193.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0041	 -1214.814	 +0.0275	 -3.2167
1779640193.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1803.095	 +0.0224	 -3.2638
1779640193.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1949.649	 +0.0307	 -3.2220
1779640194.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1202.395	 +0.0448	 -3.2708
1779640194.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1306.896	 +0.0690	 -3.2882
1779640194.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1388.903	 +0.0858	 -3.2453
1779640194.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0026	 +1960.009	 +0.0693	 -3.2798
1779640194.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1709.413	 +0.0531	 -3.2894
1779640194.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0009	      +inf	 +0.0284	 -3.2677
1779640194.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1685.652	 -0.0039	 -3.2887
1779640194.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0047	 +1067.124	 -0.0268	 -3.2962
1779640194.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0044	 +1145.933	 -0.0184	 -3.3056
1779640194.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1376.551	 -0.0172	 -3.2663
1779640195.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1465.235	 -0.0098	 -3.2583
1779640195.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1451.679	 -0.0032	 -3.2790
1779640195.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1139.187	 +0.0174	 -3.2349
1779640195.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1184.182	 +0.0212	 -3.2651
1779640195.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0041	 -1229.101	 +0.0341	 -3.2272
1779640195.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1355.006	 +0.0212	 -3.2572
1779640195.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1725.663	 +0.0333	 -3.2265
1779640195.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1625.229	 +0.0248	 -3.2634
1779640195.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1140.132	 +0.0189	 -3.2323
1779640195.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1596.013	 +0.0202	 -3.2310
1779640196.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1710.539	 +0.0311	 -3.2178
1779640196.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1314.018	 +0.0294	 -3.2195
1779640196.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0037	 -1361.590	 +0.0246	 -3.2329
1779640196.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1440.786	 +0.0301	 -3.2557
1779640196.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1909.081	 +0.0206	 -3.2351
1779640196.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1817.945	 +0.0156	 -3.2556
1779640196.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1482.817	 +0.0281	 -3.2607
1779640196.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0033	 -1528.876	 +0.0227	 -3.2265
1779640196.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1364.036	 +0.0300	 -3.2613
1779640196.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1509.917	 +0.0206	 -3.2661
1779640197.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1370.628	 +0.0152	 -3.2307
1779640197.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1515.622	 +0.0235	 -3.2539
1779640197.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1531.412	 +0.0248	 -3.2550
1779640197.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1704.337	 +0.0290	 -3.2579
1779640197.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1160.609	 +0.0346	 -3.2340
1779640197.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1400.028	 +0.0294	 -3.2239
1779640197.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1878.879	 +0.0309	 -3.2581
1779640197.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1143.529	 +0.0280	 -3.2171
1779640197.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2117.120	 +0.0162	 -3.2513
1779640197.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0037	 -1362.695	 +0.0243	 -3.2339
1779640198.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0025	 +1988.453	 +0.0330	 -3.2649
1779640198.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1627.747	 +0.0203	 -3.2183
1779640198.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1886.857	 +0.0244	 -3.2267
1779640198.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0033	 -1498.835	 +0.0187	 -3.2240
1779640198.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1790.429	 +0.0187	 -3.2637
1779640198.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0041	 +1220.055	 +0.0154	 -3.2693
1779640198.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1615.670	 +0.0330	 -3.2289
1779640198.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0026	 +1886.826	 +0.0191	 -3.2631
1779640198.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1869.630	 +0.0191	 -3.2225
1779640198.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1647.639	 +0.0316	 -3.2505
1779640199.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1313.114	 +0.0276	 -3.2330
1779640199.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0041	 +1215.191	 +0.0227	 -3.2558
1779640199.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1491.472	 +0.0154	 -3.2162
1779640199.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1659.207	 +0.0287	 -3.2510
1779640199.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1590.023	 +0.0236	 -3.2588
1779640199.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2066.518	 +0.0347	 -3.2558
1779640199.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1369.366	 +0.0304	 -3.2518
1779640199.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1735.723	 +0.0173	 -3.2505
1779640199.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1376.062	 +0.0291	 -3.2230
1779640199.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1608.167	 +0.0344	 -3.2633
1779640200.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1252.905	 +0.0281	 -3.2171
1779640200.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1861.251	 +0.0263	 -3.2215
1779640200.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1161.592	 +0.0309	 -3.2244
1779640200.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1488.705	 +0.0294	 -3.2634
1779640200.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1163.966	 +0.0156	 -3.2352
1779640200.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1295.865	 +0.0238	 -3.2312
1779640200.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1447.161	 +0.0271	 -3.2690
1779640200.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1429.516	 +0.0173	 -3.2200
1779640200.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1430.778	 +0.0338	 -3.2675
1779640200.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1728.527	 +0.0238	 -3.2315
1779640201.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1780.272	 +0.0153	 -3.2633
1779640201.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1262.480	 +0.0285	 -3.2512
1779640201.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1394.985	 +0.0295	 -3.2645
1779640201.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1731.391	 +0.0190	 -3.2336
1779640201.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1602.670	 +0.0298	 -3.2289
1779640201.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1289.836	 +0.0194	 -3.2221
1779640201.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1382.878	 +0.0267	 -3.2644
1779640201.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0042	 -1189.410	 +0.0250	 -3.2187
1779640201.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1677.797	 +0.0151	 -3.2655
1779640201.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1293.955	 +0.0227	 -3.2682
1779640202.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0041	 +1209.014	 +0.0285	 -3.2553
1779640202.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1560.171	 +0.0333	 -3.2346
1779640202.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1185.250	 +0.0153	 -3.2643
1779640202.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1670.028	 +0.0175	 -3.2327
1779640202.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1426.419	 +0.0212	 -3.2252
1779640202.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0026	 +1923.327	 +0.0166	 -3.2692
1779640202.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1124.199	 +0.0291	 -3.2171
1779640202.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1385.316	 +0.0153	 -3.2173
1779640202.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1308.308	 +0.0268	 -3.2222
1779640202.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1628.104	 +0.0277	 -3.2373
1779640203.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1462.652	 +0.0594	 -3.2736
1779640203.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0021	 -2330.834	 +0.0770	 -3.2386
1779640203.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0025	 +2007.413	 +0.0871	 -3.2780
1779640203.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1362.080	 +0.0775	 -3.2873
1779640203.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1514.029	 +0.0671	 -3.2848
1779640203.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0001	      +inf	 +0.0262	 -3.2797
1779640203.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0055	  -906.183	 -0.0048	 -3.2565
1779640203.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0045	 +1122.203	 -0.0127	 -3.2966
1779640203.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0023	 -2156.745	 -0.0241	 -3.2675
1779640203.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1434.273	 -0.0174	 -3.2521
1779640204.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1317.932	 -0.0133	 -3.2495
1779640204.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1937.005	 +0.0032	 -3.2404
1779640204.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1254.872	 +0.0117	 -3.2328
1779640204.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1644.214	 +0.0203	 -3.2201
1779640204.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1647.066	 +0.0139	 -3.2705
1779640204.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1732.887	 +0.0182	 -3.2663
1779640204.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0033	 -1496.767	 +0.0255	 -3.2303
1779640204.747	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1612.731	 +0.0335	 -3.2271
1779640204.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1592.761	 +0.0167	 -3.2294
1779640204.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1841.111	 +0.0165	 -3.2529
1779640205.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1259.983	 +0.0266	 -3.2178
1779640205.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1588.762	 +0.0303	 -3.2534
1779640205.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1311.882	 +0.0285	 -3.2698
1779640205.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1548.002	 +0.0184	 -3.2263
1779640205.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1184.219	 +0.0148	 -3.2546
1779640205.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1735.152	 +0.0324	 -3.2250
1779640205.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1517.276	 +0.0226	 -3.2603
1779640205.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1359.181	 +0.0188	 -3.2637
1779640205.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1425.080	 +0.0152	 -3.2671
1779640205.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1628.497	 +0.0172	 -3.2220
1779640206.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0037	 -1357.294	 +0.0280	 -3.2296
1779640206.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1802.119	 +0.0233	 -3.2564
1779640206.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1818.683	 +0.0213	 -3.2584
1779640206.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1552.155	 +0.0318	 -3.2168
1779640206.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1646.316	 +0.0345	 -3.2172
1779640206.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1298.288	 +0.0235	 -3.2223
1779640206.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1525.999	 +0.0285	 -3.2540
1779640206.747	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0043	 +1174.422	 +0.0330	 -3.2651
1779640206.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1321.893	 +0.0259	 -3.2324
1779640206.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1142.938	 +0.0264	 -3.2172
1779640207.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1946.040	 +0.0336	 -3.2297
1779640207.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1138.193	 +0.0331	 -3.2204
1779640207.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1480.664	 +0.0346	 -3.2527
1779640207.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0025	 +1989.023	 +0.0316	 -3.2580
1779640207.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1296.183	 +0.0303	 -3.2193
1779640207.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1306.213	 +0.0154	 -3.2583
1779640207.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2123.383	 +0.0250	 -3.2638
1779640207.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1202.519	 +0.0314	 -3.2571
1779640207.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0042	 -1203.625	 +0.0339	 -3.2214
1779640207.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1130.707	 +0.0321	 -3.2244
1779640208.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1184.153	 +0.0339	 -3.2564
1779640208.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1824.114	 +0.0166	 -3.2660
1779640208.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0045	 -1117.811	 +0.0293	 -3.2341
1779640208.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1493.918	 +0.0154	 -3.2515
1779640208.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1831.413	 +0.0337	 -3.2206
1779640208.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1432.194	 +0.0296	 -3.2626
1779640208.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1165.256	 +0.0300	 -3.2264
1779640208.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1949.435	 +0.0189	 -3.2299
1779640208.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1578.368	 +0.0241	 -3.2335
1779640208.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1529.593	 +0.0278	 -3.2574
1779640209.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0041	 +1225.803	 +0.0301	 -3.2603
1779640209.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0042	 -1178.546	 +0.0322	 -3.2267
1779640209.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0043	 +1172.550	 +0.0221	 -3.2565
1779640209.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1331.839	 +0.0233	 -3.2245
1779640209.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1358.001	 +0.0310	 -3.2616
1779640209.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0042	 -1182.006	 +0.0215	 -3.2167
