# time	cmd_angle	cmd_speed	odom_v(m/s)	odom_omega(rad/s)	R(m)
1779638772.009	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.509	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638772.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638773.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638774.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638775.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638776.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638780.415	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638780.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638780.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638780.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638780.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638780.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638781.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638782.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.109	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638783.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638784.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638785.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638786.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.509	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638787.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638788.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638789.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638790.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638791.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.609	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638792.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638793.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638794.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638795.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638796.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638797.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638798.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638799.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638800.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638801.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638802.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638803.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638804.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638805.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638806.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638807.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638808.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638809.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638810.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638811.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638812.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
